slug,title,adventurer_level,level_order,source_scope,source_kind,requirements_detected,pdf,md,raw_txt,image,image_width,image_height,source_page,source_url,image_url,error
multinivel-mujeres-de-la-biblia,Mujeres de la Biblia,Multinivel,multinivel,Multinivel,pdf,8,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/multinivel-mujeres-de-la-biblia.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/multinivel-mujeres-de-la-biblia.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/multinivel-mujeres-de-la-biblia.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/multinivel-mujeres-de-la-biblia.png,1092,800,https://www.guiasmayores.com/especialidades---multinivel.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/av_-_mujeres_de_la_biblia.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/mujeres_orig.png,
multinivel-pan-de-vida,Pan de vida,Multinivel,multinivel,Multinivel,pdf,9,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/multinivel-pan-de-vida.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/multinivel-pan-de-vida.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/multinivel-pan-de-vida.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/multinivel-pan-de-vida.png,789,573,https://www.guiasmayores.com/especialidades---multinivel.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/av_-_pan_de_vida.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/2426296_orig.png,
multinivel-parabolas-de-jesus,Parábolas de Jesús,Multinivel,multinivel,Multinivel,pdf,6,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/multinivel-parabolas-de-jesus.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/multinivel-parabolas-de-jesus.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/multinivel-parabolas-de-jesus.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/multinivel-parabolas-de-jesus.png,370,262,https://www.guiasmayores.com/especialidades---multinivel.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/av_-_parábolas_de_jesús.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/9628151_orig.png,
multinivel-perros,Perros,Multinivel,multinivel,Multinivel,pdf,9,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/multinivel-perros.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/multinivel-perros.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/multinivel-perros.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/multinivel-perros.png,873,629,https://www.guiasmayores.com/especialidades---multinivel.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/av_-_perros.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/7741999_orig.png,
multinivel-pinata,Piñata,Multinivel,multinivel,Multinivel,pdf,12,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/multinivel-pinata.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/multinivel-pinata.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/multinivel-pinata.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/multinivel-pinata.png,1100,780,https://www.guiasmayores.com/especialidades---multinivel.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/av_-_piñata.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/pi-ata_orig.png,
multinivel-pioneros-adventistas-ii,Pioneros adventistas II,Multinivel,multinivel,Multinivel,pdf,5,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/multinivel-pioneros-adventistas-ii.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/multinivel-pioneros-adventistas-ii.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/multinivel-pioneros-adventistas-ii.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/multinivel-pioneros-adventistas-ii.png,590,446,https://www.guiasmayores.com/especialidades---multinivel.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/dsa_-_pioneros_de_la_iglesia_ii.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/7282523_orig.png,
multinivel-protectores-del-oceano,Protectores del océano,Multinivel,multinivel,Multinivel,pdf,11,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/multinivel-protectores-del-oceano.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/multinivel-protectores-del-oceano.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/multinivel-protectores-del-oceano.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/multinivel-protectores-del-oceano.png,484,347,https://www.guiasmayores.com/especialidades---multinivel.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/av_-_protectores_del_océano.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/ocean-protectors_orig.png,
multinivel-quedarse-en-casa,Quedarse en casa,Multinivel,multinivel,Multinivel,pdf,16,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/multinivel-quedarse-en-casa.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/multinivel-quedarse-en-casa.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/multinivel-quedarse-en-casa.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/multinivel-quedarse-en-casa.png,432,333,https://www.guiasmayores.com/especialidades---multinivel.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/quedarse_en_casa_-_av.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/staying-at-home_orig.png,
multinivel-sabado-de-delicia,Sábado de delicia,Multinivel,multinivel,Multinivel,pdf,5,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/multinivel-sabado-de-delicia.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/multinivel-sabado-de-delicia.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/multinivel-sabado-de-delicia.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/multinivel-sabado-de-delicia.png,842,602,https://www.guiasmayores.com/especialidades---multinivel.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/av_-_sábado_de_delicia.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/4544126_orig.png,
multinivel-talentos,Talentos,Multinivel,multinivel,Multinivel,pdf,7,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/multinivel-talentos.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/multinivel-talentos.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/multinivel-talentos.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/multinivel-talentos.png,661,476,https://www.guiasmayores.com/especialidades---multinivel.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/av_-_talentos.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/talent_orig.png,
multinivel-tres-angeles,Tres Ángeles,Multinivel,multinivel,Multinivel,pdf,13,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/multinivel-tres-angeles.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/multinivel-tres-angeles.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/multinivel-tres-angeles.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/multinivel-tres-angeles.png,481,338,https://www.guiasmayores.com/especialidades---multinivel.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/av_-_tres_Ángeles.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/los-tres-ngeles_orig.png,
multinivel-universo-de-dios,Universo de Dios,Multinivel,multinivel,Multinivel,pdf,7,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/multinivel-universo-de-dios.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/multinivel-universo-de-dios.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/multinivel-universo-de-dios.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/multinivel-universo-de-dios.png,926,648,https://www.guiasmayores.com/especialidades---multinivel.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/av_-_universo_de_dios.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/1470104_orig.png,
multinivel-velas,Velas,Multinivel,multinivel,Multinivel,pdf,5,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/multinivel-velas.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/multinivel-velas.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/multinivel-velas.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/multinivel-velas.png,1100,779,https://www.guiasmayores.com/especialidades---multinivel.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/av_-_velas.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/velas_orig.png,
